FinanceID,Chave_Data,SiteID,CAPEX_ESG,OPEX_ESG,SavingsEstimate,RevenueImpactEstimate
FIN-000398,20231215,S-004,68661.11,14265.5,5553.62,10450.2
FIN-000399,20240904,S-005,14347.45,11016.34,47101.67,12144.46
FIN-000400,20230313,S-004,52495.54,7223.89,22756.74,24690.55
FIN-000401,20240904,S-001,69314.46,17490.93,34943.97,823.46
FIN-000402,20240517,S-003,27495.69,15736.12,5853.88,12735.7
FIN-000403,20230222,S-001,72754.02,7802.67,17085.51,11873.47
FIN-000404,20240525,S-004,62313.13,7892.01,6336.74,2546.5
FIN-000405,20230119,S-001,24632.85,14223.46,48214.62,21570.63
FIN-000406,20241102,S-003,63200.54,15487.86,45855.14,5201.66
FIN-000407,20240812,S-003,21590.43,11664.32,25562.18,20772.24
FIN-000408,20230124,S-005,49696.44,4409.98,46197.03,28595.45
FIN-000409,20241202,S-004,64433.28,12089.62,7050.94,5217.96
FIN-000410,20230204,S-004,82523.24,19135.97,37932.61,19162.17
FIN-000411,20230619,S-003,67686.5,17686.06,21610.08,12235.98
FIN-000412,20240622,S-004,90340.51,4470.41,3776.46,9837.79
FIN-000413,20240204,S-001,17433.75,3085.4,9393.02,20127.34
FIN-000414,20241215,S-002,92702.71,17537.74,23324.23,2892.29
FIN-000415,20240919,S-001,24667.79,11000.42,42108.66,29477.03
FIN-000416,20241202,S-002,61302.64,8191.18,19935.53,24771.95
FIN-000417,20230619,S-003,75542.23,12804.33,4928.72,5438.82
FIN-000418,20230312,S-003,77474.02,17357.6,19672.65,13296.14
FIN-000419,20230917,S-004,56479.61,6454.97,19445.01,18743.82
FIN-000420,20230320,S-004,20118.61,14833.63,47224.73,11450.35
FIN-000421,20230724,S-001,22663.86,18024.47,23854.63,9878.9
FIN-000422,20230930,S-003,79052.47,4569.62,6709.97,5218.02
FIN-000423,20241019,S-004,37414.31,9186.18,42697.12,18594.35
FIN-000424,20240609,S-005,61763.02,10843.8,37190.19,14258.82
FIN-000425,20240802,S-004,52910.17,12988.36,42352.56,10403.63
FIN-000426,20240705,S-003,83453.56,12546.08,36112.18,27613.33
FIN-000427,20240501,S-002,33158.14,7782.88,20817.17,18391.44
FIN-000428,20240708,S-004,26033.81,11450.64,21778.98,29404.23
FIN-000429,20240117,S-001,63351.69,5064.48,9779.7,17391.1
FIN-000430,20230612,S-002,91892.45,18333.4,2189.93,29760.82
FIN-000431,20240114,S-001,76048.46,14927.9,12440.13,26930.53
FIN-000432,20231209,S-002,50696.54,18919.08,1886.16,1815.78
FIN-000433,20230822,S-002,40293.24,15329.19,18427.6,23066.94
FIN-000434,20230824,S-005,38657.44,15572.97,28435.73,7542.67
FIN-000435,20231127,S-004,53757.36,13173.54,12699.68,21729.92
FIN-000436,20240509,S-001,36892.4,17767.95,18226.55,13409.22
FIN-000437,20230602,S-002,95599.19,16351.68,29530.34,3875.18
FIN-000438,20241119,S-002,53193.79,14986.42,38001.91,23137.76
FIN-000439,20231222,S-005,68025.11,6165.67,9775.39,24225.77
FIN-000440,20230321,S-001,47351.31,7585.97,32473.3,12864.2
FIN-000441,20230411,S-002,38646.33,8300.55,10021.56,6150.97
FIN-000442,20230711,S-002,19043.25,1107.4,32669.45,17005.79
FIN-000443,20241021,S-004,62872.46,14333.36,36358.2,28676.77
FIN-000444,20240111,S-003,23094.83,6652.01,18604.83,11164.38
FIN-000445,20240415,S-003,68402.6,7676.67,24996.46,7639.89
FIN-000446,20240718,S-003,27544.82,14030.98,42135.32,1035.88
FIN-000447,20240720,S-005,31493.38,10844.87,12735.4,2745.34
FIN-000448,20231224,S-001,15996.52,6043.14,34435.52,12769.15
FIN-000449,20240828,S-003,43691.55,4524.94,40173.65,5315.72
FIN-000450,20230606,S-001,28301.09,4087.42,28592.07,10411.75
FIN-000451,20241220,S-001,43412.07,12374.99,24870.61,27462.47
FIN-000452,20240722,S-003,34125.85,19805.83,45518.93,7155.16
FIN-000453,20241011,S-001,88513.15,10920.62,21365.01,29418.1
FIN-000454,20241007,S-005,30525.53,11763.52,23361.55,7349.99
FIN-000455,20230927,S-003,18521.15,2067.83,32154.55,8982.05
FIN-000456,20231105,S-001,74965.86,7128.89,4236.46,4534.56
FIN-000457,20240804,S-001,53143.57,9078.07,26220.73,12633.46
FIN-000458,20240708,S-001,59961.05,15170.21,34765.09,6603.95
FIN-000459,20240505,S-001,86135.48,18838.36,39751.67,14485.66
FIN-000460,20240221,S-002,27778.26,19767.29,13745.51,6276.24
FIN-000461,20240313,S-005,94066.72,19837.19,31098.78,14248.22
FIN-000462,20241123,S-002,94004.64,1314.99,44104.33,6522.84
FIN-000463,20240921,S-001,52729.59,13779.66,45818.23,6845.22
FIN-000464,20230311,S-005,94048.27,7041.44,17956.62,19581.33
FIN-000465,20241213,S-004,94456.39,2663.7,17012.76,8729.01
FIN-000466,20240605,S-003,56830.72,10069.07,3731.84,23719.75
FIN-000467,20231114,S-003,47945.8,17288.79,6964.73,20227.52
FIN-000468,20230126,S-003,92116.73,9455.74,49891.65,10737.39
FIN-000469,20240422,S-001,50298.6,1920.26,21460.15,21883.98
FIN-000470,20240812,S-002,62262.98,4734.83,11178.94,25708.48
FIN-000471,20230621,S-002,35281.42,16908.82,44056.42,7939.08
FIN-000472,20240731,S-002,19386.81,16959.34,6119.55,28344.51
FIN-000473,20241227,S-003,92682.11,6814.78,21070.54,21033.84
FIN-000474,20240506,S-003,95480.83,14038.72,6382.69,29428.24
FIN-000475,20240303,S-003,65183.19,8453.3,18096.01,13870.27
FIN-000476,20230819,S-002,49047.27,13801.31,47193.91,8701.62
FIN-000477,20230316,S-001,62391.56,3993.36,40024.58,24299.82
FIN-000478,20230316,S-004,14433.27,18937.19,18312.13,28028.89
FIN-000479,20231120,S-001,38766.71,5266.57,30110.26,10734.24
FIN-000480,20241223,S-004,36076.96,2854.63,12045.66,20714.4
FIN-000481,20240518,S-001,62440.65,1760.45,21756.12,17579.94
FIN-000482,20241210,S-003,75952.72,8636.15,37942.52,14489.49
FIN-000483,20240107,S-002,69438.7,4538.74,32439.71,9187.28
FIN-000484,20230810,S-004,97278.71,6494.55,17611.0,13361.95
FIN-000485,20231028,S-001,86662.24,19181.66,36380.38,9349.93
FIN-000486,20230520,S-004,39193.5,12216.8,16744.64,1153.67
FIN-000487,20230927,S-001,44094.95,5293.51,736.46,6253.23
FIN-000488,20230113,S-002,92114.02,1262.94,44246.0,22812.1
FIN-000489,20230106,S-001,20837.94,17147.0,9427.6,26608.9
FIN-000490,20230515,S-004,17223.7,6677.96,46293.53,28189.98
FIN-000491,20240119,S-002,82557.47,3532.14,33267.99,8372.39
FIN-000492,20241204,S-001,53187.83,7123.13,2643.08,28162.89
FIN-000493,20230330,S-002,32760.29,11977.99,19516.19,23713.54
FIN-000494,20230531,S-004,19444.51,11718.14,14302.78,13056.54
FIN-000495,20230612,S-001,79815.81,13991.88,20020.67,13009.93
FIN-000496,20241013,S-004,44279.11,14887.49,32253.64,15363.42
FIN-000497,20230906,S-005,30564.84,9508.19,37277.26,25032.12
FIN-000498,20240622,S-003,26680.75,5420.27,34824.05,7512.45
FIN-000499,20240919,S-005,34408.67,19660.25,18464.02,5965.45
FIN-000500,20240415,S-005,20909.64,7774.13,15089.96,26790.22
FIN-000501,20240601,S-001,37980.88,2381.5,42804.26,2739.2
FIN-000502,20240920,S-003,25854.03,8795.82,6019.86,10522.64
FIN-000503,20231029,S-001,48078.45,4968.61,46663.06,8279.49
FIN-000504,20240830,S-002,41922.68,10453.14,41957.59,28514.83
FIN-000505,20240523,S-001,48894.71,19038.77,44560.88,1767.16
FIN-000506,20241224,S-003,97206.89,6797.85,19513.12,1213.79
FIN-000507,20231130,S-003,40012.67,12587.45,44713.82,3029.51
FIN-000508,20241002,S-005,33366.06,6069.84,9883.45,15759.02
FIN-000509,20230619,S-005,10273.04,8833.78,28374.88,9788.31
FIN-000510,20240819,S-003,35078.36,18557.58,47480.18,16127.06
FIN-000511,20230314,S-001,57672.44,16831.23,35297.91,21361.69
FIN-000512,20241125,S-003,56299.5,10951.71,10572.09,17751.91
FIN-000513,20231118,S-003,69337.14,10565.81,34266.12,1492.08
FIN-000514,20230320,S-002,67128.21,12114.65,24194.99,16016.96
FIN-000515,20231015,S-003,63931.66,5273.46,9484.83,3932.69
FIN-000516,20240318,S-005,45617.86,9371.92,37566.85,4918.31
FIN-000517,20230917,S-005,74391.66,8819.5,32824.64,16804.26
FIN-000518,20231204,S-001,52567.41,19899.43,21910.31,19855.59
FIN-000519,20231020,S-003,24905.1,12768.7,16672.14,21759.44
FIN-000520,20230224,S-005,45852.32,17837.3,40009.0,17269.11
FIN-000521,20230914,S-001,44363.52,5772.72,19111.7,20060.63
FIN-000522,20230628,S-002,24750.37,13321.51,42111.94,16441.91
FIN-000523,20241107,S-003,29814.9,1416.16,14692.78,18970.63
FIN-000524,20240905,S-002,85773.11,4520.39,47881.93,20282.15
FIN-000525,20230725,S-004,32539.75,1143.38,24776.14,4248.0
FIN-000526,20230425,S-003,23373.96,10553.87,25690.56,20381.65
FIN-000527,20240229,S-002,93896.01,7423.23,24089.54,24531.72
FIN-000528,20231019,S-002,88672.07,7921.58,44868.81,8482.61
FIN-000529,20231219,S-001,63006.24,7751.65,33657.44,27205.33
FIN-000530,20231203,S-003,72046.9,1023.08,39338.49,39.08
FIN-000531,20230507,S-002,69359.91,15617.38,27496.64,12882.86
FIN-000532,20230913,S-004,26273.7,15259.59,10890.85,6919.63
FIN-000533,20240830,S-004,79949.91,11706.21,27307.07,2567.61
FIN-000534,20230807,S-005,74564.61,11027.95,6223.67,27037.63
FIN-000535,20240111,S-005,10930.95,19090.87,37676.57,13325.85
FIN-000536,20240521,S-003,94774.08,3333.93,26147.27,6301.01
FIN-000537,20230319,S-005,57859.45,16689.01,45695.91,5384.55
FIN-000538,20241130,S-005,98693.16,5775.57,32333.91,9354.03
FIN-000539,20240914,S-004,36770.22,2609.83,17915.74,4262.13
FIN-000540,20230409,S-003,88228.15,1708.55,21777.44,24062.62
FIN-000541,20241204,S-005,57901.58,9476.13,17631.51,20283.17
FIN-000542,20230629,S-005,53156.02,12374.54,27337.4,841.48
FIN-000543,20230710,S-001,55264.55,14406.8,43287.08,14477.37
FIN-000544,20240511,S-004,93259.26,9533.73,6272.28,17383.78
FIN-000545,20240306,S-003,28099.91,7581.58,27279.98,3825.21
FIN-000546,20241105,S-001,99753.92,4325.59,29490.27,20454.59
FIN-000547,20241013,S-005,66741.71,4392.8,28880.21,8345.67
FIN-000548,20230207,S-003,77791.28,14082.03,46598.67,10043.15
FIN-000549,20231122,S-003,98939.08,11124.82,5347.64,5890.81
FIN-000550,20231215,S-005,65862.39,13994.71,21465.4,21374.38
FIN-000551,20240322,S-001,86603.75,17672.64,19760.53,27303.8
FIN-000552,20230713,S-001,39562.72,19868.38,22404.79,17613.86
FIN-000553,20240310,S-005,91190.67,8406.98,31398.56,8686.43
FIN-000554,20231030,S-004,49532.77,9003.52,17162.54,25245.6
FIN-000555,20241110,S-004,45640.22,4728.32,2888.77,23509.29
FIN-000556,20230411,S-005,27920.46,18848.91,8721.56,19703.68
FIN-000557,20230404,S-004,28036.55,6615.64,20337.49,12410.34
FIN-000558,20230812,S-002,49949.15,1395.72,15382.79,7347.62
FIN-000559,20230201,S-002,25583.7,4854.91,11730.74,9337.87
FIN-000560,20240829,S-004,74833.13,1233.54,22207.58,15836.4
FIN-000561,20241112,S-003,39722.97,2928.23,30905.28,8189.06
FIN-000562,20241114,S-001,35980.97,7070.83,27354.21,13101.49
FIN-000563,20240929,S-003,99245.49,13704.72,48590.4,18090.67
FIN-000564,20240210,S-004,30617.37,14099.45,4132.44,20033.12
FIN-000565,20231018,S-002,96366.52,7981.56,9841.38,10152.64
FIN-000566,20240921,S-001,58503.82,3736.69,28580.05,12495.81
FIN-000567,20240621,S-002,26519.47,1933.39,48026.82,23376.09
FIN-000568,20240117,S-002,48866.34,5884.53,25800.52,16780.86
FIN-000569,20230726,S-003,16520.59,12656.92,37618.56,12789.49
FIN-000570,20240629,S-002,64285.58,1743.13,45080.73,5057.46
FIN-000571,20230923,S-002,52640.31,17358.2,32441.39,29461.42
FIN-000572,20230101,S-002,25970.46,12688.1,37593.31,23979.77
FIN-000573,20230623,S-002,30213.29,13431.76,49282.97,20061.21
FIN-000574,20240809,S-005,94471.99,10818.17,7725.26,9067.99
FIN-000575,20241215,S-001,97127.75,13015.07,45486.36,4226.58
FIN-000576,20240703,S-005,43081.67,7695.33,35426.99,24573.92
FIN-000577,20240313,S-004,63749.61,7746.86,28683.94,8045.25
FIN-000578,20230516,S-001,34862.07,7949.75,30953.35,900.6
FIN-000579,20241211,S-004,65712.23,2238.57,40710.4,15596.95
FIN-000580,20240823,S-002,76021.36,1240.5,49972.22,20364.31
FIN-000581,20240721,S-005,43146.25,16808.12,39303.4,3707.45
FIN-000582,20241210,S-002,18646.15,17186.21,5794.77,11949.58
FIN-000583,20240312,S-004,16228.28,2973.53,4583.2,2063.83
FIN-000584,20240131,S-001,26743.09,7424.35,2153.6,19920.83
FIN-000585,20240211,S-002,10250.3,4492.91,27082.88,19161.4
FIN-000586,20241218,S-001,98043.86,13581.36,30095.54,16447.26
FIN-000587,20230117,S-004,38381.04,11140.5,25526.15,2583.01
FIN-000588,20240129,S-003,10966.26,17881.09,27623.86,11643.82
FIN-000589,20240114,S-005,63995.37,15011.36,698.7,11834.72
FIN-000590,20241208,S-004,67563.95,11207.73,9009.52,20008.81
FIN-000591,20240711,S-005,91210.84,11268.42,6265.16,6240.58
FIN-000592,20240117,S-005,71955.1,12105.56,32964.68,15739.0
FIN-000593,20231201,S-002,31831.17,17499.48,26923.2,6745.35
FIN-000594,20240424,S-004,69136.91,11508.77,8916.3,17057.26
FIN-000595,20241014,S-001,38499.09,11676.87,13413.63,20199.17
FIN-000596,20241027,S-004,61402.0,19393.28,9680.83,29197.03
FIN-000597,20230310,S-003,16340.41,7408.99,43588.71,21779.08
FIN-000598,20230929,S-003,52156.47,9960.11,23569.79,1031.16
FIN-000599,20240712,S-004,85620.57,3130.07,11407.11,19090.24
FIN-000600,20230508,S-004,69092.36,5755.55,34930.74,22283.07
FIN-000601,20241004,S-003,46197.01,16235.99,49942.87,6586.35
FIN-000602,20231030,S-004,24773.62,7897.49,16427.11,11304.12
FIN-000603,20241009,S-005,68618.44,3559.79,1999.35,4298.8
FIN-000604,20240301,S-004,13812.43,16563.33,7384.44,22403.0
FIN-000605,20230527,S-004,10601.21,5503.02,26675.8,1951.88
FIN-000606,20230805,S-001,47952.14,7094.68,20649.81,25561.21
FIN-000607,20230523,S-004,16832.46,18415.12,10122.61,28228.29
FIN-000608,20241116,S-002,79655.29,11158.57,28690.81,13922.14
FIN-000609,20240827,S-001,51819.28,16010.74,3741.25,19441.87
FIN-000610,20231209,S-005,86122.52,12178.23,6989.83,7070.98
FIN-000611,20231226,S-005,20812.41,17228.57,40509.1,19109.83
FIN-000612,20231028,S-002,26057.15,8062.14,5139.61,18761.67
FIN-000613,20230118,S-001,79814.86,5441.51,15691.75,3400.64
FIN-000614,20241030,S-004,21821.51,4213.78,21990.21,22940.56
FIN-000615,20230517,S-004,37065.37,7565.96,4483.87,21346.63
FIN-000616,20240807,S-005,88442.9,3781.13,46905.6,20881.8
FIN-000617,20230612,S-003,62483.93,5987.51,765.92,7199.49
FIN-000618,20240125,S-002,80502.27,8921.64,47019.88,18280.8
FIN-000619,20240514,S-003,96616.36,5171.57,20153.93,4396.06
FIN-000620,20240528,S-004,43305.41,12941.24,19947.12,10899.67
FIN-000621,20231119,S-004,12835.35,1194.03,45247.61,5829.42
FIN-000622,20240828,S-001,43405.1,19281.55,48786.15,16659.7
FIN-000623,20230426,S-002,60066.01,13770.39,43750.2,19418.04
FIN-000624,20230208,S-003,92803.97,5276.11,45098.03,17844.5
FIN-000625,20230612,S-001,30469.62,15501.98,34976.74,9095.08
FIN-000626,20240711,S-003,55453.74,7665.11,1197.78,20737.51
FIN-000627,20241004,S-004,34000.54,3887.29,11130.71,1860.54
FIN-000628,20230506,S-005,50639.85,9681.5,19120.25,12722.23
FIN-000629,20230728,S-002,80172.52,2667.65,25300.88,22872.7
FIN-000630,20241023,S-003,48975.32,6361.84,24212.01,16073.38
FIN-000631,20240312,S-003,95096.5,18541.51,24494.78,8558.5
FIN-000632,20240504,S-002,34129.33,18708.23,20562.22,817.8
FIN-000633,20241024,S-005,19011.15,3384.95,24341.8,5228.24
FIN-000634,20240426,S-002,22720.63,14242.01,39664.29,14219.7
FIN-000635,20230220,S-005,42163.35,13841.41,36093.84,16902.14
FIN-000636,20240226,S-005,19025.09,2545.17,19869.64,8406.15
FIN-000637,20240101,S-003,23639.76,13290.63,20181.58,22658.27
FIN-000638,20230210,S-002,15708.32,17927.63,29123.41,14916.58
FIN-000639,20241129,S-001,34981.15,17906.34,46808.36,24422.84
FIN-000640,20240322,S-001,11814.7,9646.97,19383.12,28544.87
FIN-000641,20230919,S-005,79729.99,15313.11,38619.02,27150.07
FIN-000642,20241001,S-001,89240.8,4366.13,8580.19,234.45
FIN-000643,20240729,S-003,23642.47,13508.0,48510.94,7609.25
FIN-000644,20240221,S-003,70791.27,6188.35,19773.17,29903.25
FIN-000645,20240504,S-003,36429.0,11807.06,13561.32,16010.68
FIN-000646,20240225,S-001,92331.18,8228.37,1721.52,4871.43
FIN-000647,20240710,S-005,84235.94,17561.36,29859.66,8566.85
FIN-000648,20241202,S-002,69745.51,4177.84,28053.55,1165.89
FIN-000649,20230926,S-001,94980.33,16542.39,47558.16,23645.23
FIN-000650,20231202,S-004,87450.25,6872.78,44022.0,17981.82
FIN-000651,20240423,S-003,10968.68,15825.93,22346.26,14525.53
FIN-000652,20230607,S-002,84491.09,14249.3,32949.03,14504.96
FIN-000653,20230713,S-004,60615.66,16972.08,3311.49,20709.66
FIN-000654,20230602,S-004,81392.19,10834.0,7046.39,16733.29
FIN-000655,20230721,S-001,43829.14,6051.56,19579.35,26843.76
FIN-000656,20231008,S-004,21892.64,8695.25,26498.83,12942.17
FIN-000657,20241122,S-004,55676.64,18830.23,1726.9,10334.35
FIN-000658,20231013,S-003,19115.69,5195.2,30119.61,27197.52
FIN-000659,20240806,S-004,56859.8,5486.57,34346.35,5526.14
FIN-000660,20240416,S-003,12747.56,7209.02,25179.32,12142.94
FIN-000661,20240328,S-001,79128.45,6189.66,48119.32,11725.19
FIN-000662,20230203,S-003,77147.23,2018.57,29924.85,17802.71
FIN-000663,20240919,S-005,53396.36,10954.16,39255.12,16361.1
FIN-000664,20231220,S-001,26539.0,11333.43,37462.66,23766.51
FIN-000665,20230529,S-002,67059.14,2332.56,20803.89,16052.6
FIN-000666,20241226,S-003,69733.08,7395.02,2695.57,648.7
FIN-000667,20240920,S-001,63008.31,13010.03,12033.62,66.66
FIN-000668,20240824,S-003,60843.14,8360.97,36572.58,1291.8
FIN-000669,20230403,S-003,41159.32,16214.91,11143.09,15184.07
FIN-000670,20240113,S-005,25196.42,10224.43,25472.45,18112.53
FIN-000671,20240207,S-003,23876.98,16595.5,15481.37,1349.46
FIN-000672,20240407,S-004,14164.9,16595.58,30600.68,25432.02
FIN-000673,20231011,S-002,86180.39,3614.91,42618.48,7062.57
FIN-000674,20230331,S-005,12300.49,15805.03,38935.08,28165.66
FIN-000675,20230715,S-004,10745.53,5435.98,8072.52,18701.26
FIN-000676,20230725,S-001,46561.94,16260.37,32186.1,18133.82
FIN-000677,20230823,S-002,44080.65,11655.5,29287.23,4095.42
FIN-000678,20240201,S-002,84516.92,10448.96,37288.73,21543.67
FIN-000679,20240123,S-002,57395.45,3842.64,15888.71,17424.27
FIN-000680,20230212,S-004,24790.2,2094.3,38892.64,4656.99
FIN-000681,20231215,S-003,78452.62,16515.78,7248.12,22132.69
FIN-000682,20240412,S-002,95281.43,13927.18,21629.72,6618.14
FIN-000683,20240503,S-003,11434.5,18097.93,7588.08,8732.09
FIN-000684,20231004,S-004,52588.58,15087.01,6762.06,1219.1
FIN-000685,20240406,S-003,76354.23,10534.74,4249.44,14997.21
FIN-000686,20240205,S-005,74421.31,10092.31,8214.47,14067.07
FIN-000687,20230908,S-003,63647.43,19464.24,6822.81,13284.49
FIN-000688,20240321,S-005,14370.76,18607.26,36674.01,22557.28
FIN-000689,20230710,S-001,12700.67,15550.17,9865.08,29793.7
FIN-000690,20241006,S-001,84853.73,18870.5,42512.9,25346.68
FIN-000691,20231228,S-001,17810.16,12974.33,16280.18,5974.65
FIN-000692,20230402,S-001,68343.49,4507.72,34497.97,12309.35
FIN-000693,20230121,S-002,48996.05,15142.1,20891.09,11181.26
FIN-000694,20230322,S-005,14254.54,13603.25,45393.09,28891.5
FIN-000695,20230826,S-005,48854.72,10872.46,39876.91,11291.64
FIN-000696,20240613,S-001,34537.51,19922.74,21127.48,19665.38
FIN-000697,20240419,S-004,36395.65,5537.24,4686.71,29650.25
FIN-000698,20230413,S-002,34896.01,4651.27,40149.18,7334.66
FIN-000699,20230311,S-005,97395.23,5985.96,7765.57,22229.81
FIN-000700,20230713,S-004,27462.49,11516.67,44862.01,14937.69
FIN-000701,20230321,S-005,28171.02,7410.9,30271.53,28571.95
FIN-000702,20240907,S-004,42856.98,7644.27,13581.85,4627.56
FIN-000703,20240628,S-003,96882.72,1178.32,11767.02,21744.48
FIN-000704,20230220,S-004,29613.89,12712.26,44575.36,14961.44
FIN-000705,20230221,S-001,40695.99,1395.98,9696.05,19757.34
FIN-000706,20230615,S-002,42859.93,4287.74,15030.89,1524.66
FIN-000707,20230110,S-001,46797.6,13182.91,8521.55,648.82
FIN-000708,20230502,S-002,86235.93,8129.87,1148.76,25357.27
FIN-000709,20230811,S-002,31645.5,3843.69,46242.99,21637.49
FIN-000710,20241027,S-001,66772.7,14339.17,23686.74,26454.01
FIN-000711,20241021,S-005,36835.03,1356.76,6346.2,23296.09
FIN-000712,20230404,S-004,45752.74,10186.75,49437.61,7143.24
FIN-000713,20230821,S-002,26394.67,6318.48,35667.27,10376.48
FIN-000714,20240426,S-004,69803.24,2475.7,41829.77,16563.45
FIN-000715,20240821,S-003,32784.96,4846.02,24107.44,397.76
FIN-000716,20230112,S-002,35519.21,11823.75,2309.1,13784.02
FIN-000717,20230303,S-002,82460.32,17544.9,17855.53,11339.4
FIN-000718,20230508,S-001,91646.57,13792.26,2391.26,16129.79
FIN-000719,20240327,S-002,72735.44,13947.65,2552.15,21859.29
FIN-000720,20240731,S-005,23580.92,19551.42,19394.16,25114.61
FIN-000721,20230111,S-003,97626.04,5108.71,37126.86,6974.14
FIN-000722,20230621,S-001,16343.13,12747.78,8568.49,287.88
FIN-000723,20230823,S-001,71118.27,6204.56,37610.64,26600.66
FIN-000724,20230704,S-003,76030.24,9574.49,2387.02,11754.09
FIN-000725,20240205,S-004,99193.48,6362.89,37457.73,18116.16
FIN-000726,20240624,S-002,25986.01,9588.7,33715.11,402.28
FIN-000727,20230419,S-004,84742.18,16338.71,7127.96,1157.32
FIN-000728,20230111,S-004,49592.98,17748.11,45672.53,28292.26
FIN-000729,20230110,S-004,15497.58,4388.45,29153.74,3791.02
FIN-000730,20230404,S-004,57891.68,16815.69,24880.03,15407.74
FIN-000731,20240311,S-003,93523.88,14242.05,43799.88,862.95
FIN-000732,20230816,S-002,80267.19,10376.37,24429.02,11335.1
FIN-000733,20240805,S-002,54943.3,12159.84,20971.16,26737.55
FIN-000734,20240422,S-002,70498.1,19142.04,32138.76,10960.76
FIN-000735,20241019,S-005,47733.91,15215.73,41080.63,10396.37
FIN-000736,20230802,S-001,47285.12,19823.54,16963.15,25387.88
FIN-000737,20231109,S-001,21880.32,5219.98,44551.64,17340.78
FIN-000738,20240726,S-001,40443.12,17193.66,42314.51,24536.17
FIN-000739,20240710,S-004,23840.56,7094.69,20126.61,17484.4
FIN-000740,20241114,S-002,72024.01,2637.79,15670.26,370.8
FIN-000741,20230930,S-004,23546.6,19317.67,28734.98,25282.39
FIN-000742,20240125,S-005,69573.2,1649.87,47498.25,19162.15
FIN-000743,20241122,S-004,53399.33,6194.66,31322.65,10541.27
